query-id	corpus-id	score
HUMA_3_007	HUMA1678_ch4_5	1
HUMA_3_008	HUMA1678_ch4_6	1
HUMA_3_009	HUMA1678_ch5_5	1
HUMA_3_010	HUMA1678_ch5_6	1
HUMA_3_011	HUMA1678_ch6_5	1
HUMA_3_012	HUMA1678_ch6_6	1
HUMA_3_013	HUMA1678_ch7_5	1
HUMA_3_014	HUMA1678_ch7_6	1
HUMA_3_015	HUMA1678_ch8_5	1
HUMA_3_016	HUMA1678_ch8_6	1
HUMA_3_017	HUMA1678_ch9_5	1
HUMA_3_018	HUMA1678_ch9_6	1
HUMA_3_019	HUMA1678_ch10_5	1
HUMA_3_020	HUMA1678_ch10_6	1
HUMA_3_021	HUMA1678_ch11_5	1
HUMA_3_022	HUMA1678_ch11_6	1
HUMA_3_023	HUMA1678_ch12_5	1
HUMA_3_024	HUMA1678_ch12_6	1
HUMA_3_025	HUMA1678_ch1_5	1
HUMA_3_027	HUMA1678_ch1_5	1
HUMA_3_029	HUMA1678_ch1_5	1
HUMA_3_031	HUMA1678_ch1_5	1
HUMA_4_001	HUMA1678_ch1_7	1
HUMA_4_002	HUMA1678_ch1_8	1
HUMA_4_003	HUMA1678_ch2_7	1
HUMA_4_004	HUMA1678_ch2_8	1
HUMA_4_005	HUMA1678_ch3_7	1
HUMA_4_006	HUMA1678_ch3_8	1
HUMA_4_007	HUMA1678_ch4_7	1
HUMA_4_008	HUMA1678_ch4_8	1
HUMA_4_009	HUMA1678_ch5_7	1
HUMA_4_010	HUMA1678_ch5_8	1
HUMA_4_011	HUMA1678_ch6_7	1
HUMA_4_012	HUMA1678_ch6_8	1
HUMA_4_013	HUMA1678_ch7_7	1
HUMA_4_014	HUMA1678_ch7_8	1
HUMA_4_015	HUMA1678_ch8_7	1
HUMA_4_016	HUMA1678_ch8_8	1
HUMA_4_017	HUMA1678_ch9_7	1
HUMA_4_018	HUMA1678_ch9_8	1
HUMA_4_019	HUMA1678_ch10_7	1
HUMA_4_020	HUMA1678_ch10_8	1
HUMA_4_021	HUMA1678_ch11_7	1
HUMA_4_022	HUMA1678_ch11_8	1
HUMA_4_023	HUMA1678_ch12_7	1
HUMA_4_024	HUMA1678_ch12_8	1
HUMA_4_025	HUMA1678_ch1_7	1
HUMA_4_027	HUMA1678_ch1_7	1
HUMA_4_029	HUMA1678_ch1_7	1
HUMA_4_031	HUMA1678_ch1_7	1
HUMA_5_001	HUMA1678_ch1_9	1
HUMA_5_002	HUMA1678_ch1_10	1
HUMA_5_003	HUMA1678_ch2_9	1
HUMA_5_004	HUMA1678_ch2_10	1
HUMA_5_005	HUMA1678_ch3_9	1
HUMA_5_006	HUMA1678_ch3_10	1
HUMA_5_007	HUMA1678_ch4_9	1
HUMA_5_008	HUMA1678_ch4_10	1
HUMA_5_009	HUMA1678_ch5_9	1
HUMA_5_010	HUMA1678_ch5_10	1
HUMA_5_011	HUMA1678_ch6_9	1
HUMA_5_012	HUMA1678_ch6_10	1
HUMA_5_013	HUMA1678_ch7_9	1
HUMA_5_014	HUMA1678_ch7_10	1
HUMA_5_015	HUMA1678_ch8_9	1
HUMA_5_016	HUMA1678_ch8_10	1
HUMA_5_017	HUMA1678_ch9_9	1
HUMA_5_018	HUMA1678_ch9_10	1
HUMA_5_019	HUMA1678_ch10_9	1
HUMA_5_020	HUMA1678_ch10_10	1
HUMA_5_021	HUMA1678_ch11_9	1
HUMA_5_022	HUMA1678_ch11_10	1
HUMA_5_023	HUMA1678_ch12_9	1
HUMA_5_024	HUMA1678_ch12_10	1
HUMA_5_025	HUMA1678_ch1_9	1
HUMA_5_027	HUMA1678_ch1_9	1
HUMA_5_029	HUMA1678_ch1_9	1
HUMA_5_031	HUMA1678_ch1_9	1
HUMA_6_001	HUMA1678_ch1_11	1
HUMA_6_002	HUMA1678_ch1_12	1
HUMA_6_003	HUMA1678_ch2_11	1
HUMA_6_004	HUMA1678_ch2_12	1
HUMA_6_005	HUMA1678_ch3_11	1
HUMA_6_006	HUMA1678_ch3_12	1
HUMA_6_007	HUMA1678_ch4_11	1
HUMA_6_008	HUMA1678_ch4_12	1
HUMA_6_009	HUMA1678_ch5_11	1
HUMA_6_010	HUMA1678_ch5_12	1
HUMA_6_011	HUMA1678_ch6_11	1
HUMA_6_012	HUMA1678_ch6_12	1
HUMA_6_013	HUMA1678_ch7_11	1
HUMA_6_014	HUMA1678_ch7_12	1
HUMA_6_015	HUMA1678_ch8_11	1
HUMA_6_016	HUMA1678_ch8_12	1
HUMA_6_017	HUMA1678_ch9_11	1
HUMA_6_018	HUMA1678_ch9_12	1
HUMA_6_019	HUMA1678_ch10_11	1
HUMA_6_020	HUMA1678_ch10_12	1
HUMA_6_021	HUMA1678_ch11_11	1
HUMA_6_022	HUMA1678_ch11_12	1
HUMA_6_023	HUMA1678_ch12_11	1
HUMA_6_024	HUMA1678_ch12_12	1
HUMA_6_025	HUMA1678_ch1_11	1
HUMA_6_027	HUMA1678_ch1_11	1
HUMA_6_029	HUMA1678_ch1_11	1
HUMA_6_031	HUMA1678_ch1_11	1
MATH_1_002	MATH3424_ch2_1	1
MATH_1_004	MATH3424_ch4_1	1
MATH_1_006	MATH3424_ch6_1	1
MATH_1_008	MATH3424_ch1_1	1
MATH_1_009	MATH3424_ch1_15	1
MATH_1_010	MATH3424_ch1_29	1
MATH_1_011	MATH3424_ch1_42	1
MATH_1_012	MATH3424_ch1_56	1
MATH_1_013	MATH3424_ch2_1	1
MATH_1_014	MATH3424_ch2_4	1
MATH_1_015	MATH3424_ch2_7	1
MATH_1_016	MATH3424_ch2_10	1
MATH_1_017	MATH3424_ch2_13	1
MATH_1_018	MATH3424_ch3_1	1
MATH_1_019	MATH3424_ch3_21	1
MATH_1_020	MATH3424_ch3_42	1
MATH_1_021	MATH3424_ch3_63	1
MATH_1_022	MATH3424_ch3_83	1
MATH_1_023	MATH3424_ch4_1	1
MATH_1_024	MATH3424_ch4_2	1
MATH_1_025	MATH3424_ch4_3	1
MATH_1_026	MATH3424_ch4_4	1
MATH_1_027	MATH3424_ch4_5	1
MATH_1_028	MATH3424_ch5_1	1
MATH_1_029	MATH3424_ch5_25	1
MATH_1_030	MATH3424_ch5_48	1
MATH_1_031	MATH3424_ch5_71	1
MATH_1_032	MATH3424_ch5_95	1
MATH_1_033	MATH3424_ch6_1	1
MATH_1_034	MATH3424_ch6_19	1
MATH_1_035	MATH3424_ch6_37	1
MATH_1_036	MATH3424_ch6_54	1
MATH_1_037	MATH3424_ch6_72	1
MATH_1_038	MATH3424_ch7_1	1
MATH_1_039	MATH3424_ch7_20	1
MATH_1_040	MATH3424_ch7_39	1
MATH_1_041	MATH3424_ch7_57	1
MATH_1_042	MATH3424_ch7_76	1
MATH_1_043	MATH3424_ch8_1	1
MATH_1_044	MATH3424_ch8_17	1
MATH_1_045	MATH3424_ch8_32	1
MATH_1_046	MATH3424_ch8_47	1
MATH_1_047	MATH3424_ch8_63	1
MATH_1_048	MATH3424_ch9_1	1
MATH_1_049	MATH3424_ch9_20	1
MATH_1_050	MATH3424_ch9_39	1
MATH_1_051	MATH3424_ch9_59	1
MATH_1_052	MATH3424_ch9_78	1
MATH_1_053	MATH3424_ch10_1	1
MATH_1_054	MATH3424_ch10_14	1
MATH_1_055	MATH3424_ch10_27	1
MATH_1_056	MATH3424_ch10_41	1
MATH_1_057	MATH3424_ch10_54	1
MATH_1_058	MATH3424_ch11_1	1
MATH_1_059	MATH3424_ch11_17	1
MATH_1_060	MATH3424_ch11_34	1
MATH_1_061	MATH3424_ch11_51	1
MATH_1_062	MATH3424_ch11_67	1
MATH_2_002	MATH3424_ch2_1	1
MATH_2_004	MATH3424_ch4_1	1
MATH_2_006	MATH3424_ch6_1	1
MATH_2_008	MATH3424_ch1_1	1
MATH_2_009	MATH3424_ch1_15	1
MATH_2_010	MATH3424_ch1_29	1
MATH_2_011	MATH3424_ch1_42	1
MATH_2_012	MATH3424_ch1_56	1
MATH_2_013	MATH3424_ch2_1	1
MATH_2_014	MATH3424_ch2_4	1
MATH_2_015	MATH3424_ch2_7	1
MATH_2_016	MATH3424_ch2_10	1
MATH_2_017	MATH3424_ch2_13	1
MATH_2_018	MATH3424_ch3_1	1
MATH_2_019	MATH3424_ch3_21	1
MATH_2_020	MATH3424_ch3_42	1
MATH_2_021	MATH3424_ch3_63	1
MATH_2_022	MATH3424_ch3_83	1
MATH_2_023	MATH3424_ch4_1	1
MATH_2_024	MATH3424_ch4_2	1
MATH_2_025	MATH3424_ch4_3	1
MATH_2_026	MATH3424_ch4_4	1
MATH_2_027	MATH3424_ch4_5	1
MATH_2_028	MATH3424_ch5_1	1
MATH_2_029	MATH3424_ch5_25	1
MATH_2_030	MATH3424_ch5_48	1
MATH_2_031	MATH3424_ch5_71	1
MATH_2_032	MATH3424_ch5_95	1
MATH_2_033	MATH3424_ch6_1	1
MATH_2_034	MATH3424_ch6_19	1
MATH_2_035	MATH3424_ch6_37	1
MATH_2_036	MATH3424_ch6_54	1
MATH_2_037	MATH3424_ch6_72	1
MATH_2_038	MATH3424_ch7_1	1
MATH_2_039	MATH3424_ch7_20	1
MATH_2_040	MATH3424_ch7_39	1
MATH_2_041	MATH3424_ch7_57	1
MATH_2_042	MATH3424_ch7_76	1
MATH_2_043	MATH3424_ch8_1	1
MATH_2_044	MATH3424_ch8_17	1
MATH_2_045	MATH3424_ch8_32	1
MATH_2_046	MATH3424_ch8_47	1
MATH_2_047	MATH3424_ch8_63	1
MATH_2_048	MATH3424_ch9_1	1
MATH_2_049	MATH3424_ch9_20	1
MATH_2_050	MATH3424_ch9_39	1
MATH_2_051	MATH3424_ch9_59	1
MATH_2_052	MATH3424_ch9_78	1
MATH_2_053	MATH3424_ch10_1	1
MATH_2_054	MATH3424_ch10_14	1
MATH_2_055	MATH3424_ch10_27	1
MATH_2_056	MATH3424_ch10_41	1
MATH_2_057	MATH3424_ch10_54	1
MATH_2_058	MATH3424_ch11_1	1
MATH_2_059	MATH3424_ch11_17	1
MATH_2_060	MATH3424_ch11_34	1
MATH_2_061	MATH3424_ch11_51	1
MATH_2_062	MATH3424_ch11_67	1
MATH_3_002	MATH3424_ch2_1	1
MATH_3_004	MATH3424_ch4_1	1
MATH_3_006	MATH3424_ch6_1	1
MATH_3_008	MATH3424_ch1_1	1
MATH_3_009	MATH3424_ch1_15	1
MATH_3_010	MATH3424_ch1_29	1
MATH_3_011	MATH3424_ch1_42	1
MATH_3_012	MATH3424_ch1_56	1
MATH_3_013	MATH3424_ch2_1	1
MATH_3_014	MATH3424_ch2_4	1
MATH_3_015	MATH3424_ch2_7	1
MATH_3_016	MATH3424_ch2_10	1
MATH_3_017	MATH3424_ch2_13	1
MATH_3_018	MATH3424_ch3_1	1
MATH_3_019	MATH3424_ch3_21	1
MATH_3_020	MATH3424_ch3_42	1
MATH_3_021	MATH3424_ch3_63	1
MATH_3_022	MATH3424_ch3_83	1
MATH_3_023	MATH3424_ch4_1	1
MATH_3_024	MATH3424_ch4_2	1
MATH_3_025	MATH3424_ch4_3	1
MATH_3_026	MATH3424_ch4_4	1
MATH_3_027	MATH3424_ch4_5	1
MATH_3_028	MATH3424_ch5_1	1
MATH_3_029	MATH3424_ch5_25	1
MATH_3_030	MATH3424_ch5_48	1
MATH_3_031	MATH3424_ch5_71	1
MATH_3_032	MATH3424_ch5_95	1
MATH_3_033	MATH3424_ch6_1	1
MATH_3_034	MATH3424_ch6_19	1
MATH_3_035	MATH3424_ch6_37	1
MATH_3_036	MATH3424_ch6_54	1
MATH_3_037	MATH3424_ch6_72	1
MATH_3_038	MATH3424_ch7_1	1
MATH_3_039	MATH3424_ch7_20	1
MATH_3_040	MATH3424_ch7_39	1
MATH_3_041	MATH3424_ch7_57	1
MATH_3_042	MATH3424_ch7_76	1
MATH_3_043	MATH3424_ch8_1	1
MATH_3_044	MATH3424_ch8_17	1
MATH_3_045	MATH3424_ch8_32	1
MATH_3_046	MATH3424_ch8_47	1
MATH_3_047	MATH3424_ch8_63	1
MATH_3_048	MATH3424_ch9_1	1
MATH_3_049	MATH3424_ch9_20	1
MATH_3_050	MATH3424_ch9_39	1
MATH_3_051	MATH3424_ch9_59	1
MATH_3_052	MATH3424_ch9_78	1
MATH_3_053	MATH3424_ch10_1	1
MATH_3_054	MATH3424_ch10_14	1
MATH_3_055	MATH3424_ch10_27	1
MATH_3_056	MATH3424_ch10_41	1
MATH_3_057	MATH3424_ch10_54	1
MATH_3_058	MATH3424_ch11_1	1
MATH_3_059	MATH3424_ch11_17	1
MATH_3_060	MATH3424_ch11_34	1
MATH_3_061	MATH3424_ch11_51	1
MATH_3_062	MATH3424_ch11_67	1
MATH_4_002	MATH3424_ch2_1	1
MATH_4_004	MATH3424_ch4_1	1
MATH_4_006	MATH3424_ch6_1	1
MATH_4_008	MATH3424_ch1_1	1
MATH_4_009	MATH3424_ch1_15	1
MATH_4_010	MATH3424_ch1_29	1
MATH_4_011	MATH3424_ch1_42	1
MATH_4_012	MATH3424_ch1_56	1
MATH_4_013	MATH3424_ch2_1	1
MATH_4_014	MATH3424_ch2_4	1
MATH_4_015	MATH3424_ch2_7	1
MATH_4_016	MATH3424_ch2_10	1
MATH_4_017	MATH3424_ch2_13	1
MATH_4_018	MATH3424_ch3_1	1
MATH_4_019	MATH3424_ch3_21	1
MATH_4_020	MATH3424_ch3_42	1
MATH_4_021	MATH3424_ch3_63	1
MATH_4_022	MATH3424_ch3_83	1
MATH_4_023	MATH3424_ch4_1	1
MATH_4_024	MATH3424_ch4_2	1
MATH_4_025	MATH3424_ch4_3	1
MATH_4_026	MATH3424_ch4_4	1
MATH_4_027	MATH3424_ch4_5	1
MATH_4_028	MATH3424_ch5_1	1
MATH_4_029	MATH3424_ch5_25	1
MATH_4_030	MATH3424_ch5_48	1
MATH_4_031	MATH3424_ch5_71	1
MATH_4_032	MATH3424_ch5_95	1
MATH_4_033	MATH3424_ch6_1	1
MATH_4_034	MATH3424_ch6_19	1
MATH_4_035	MATH3424_ch6_37	1
MATH_4_036	MATH3424_ch6_54	1
MATH_4_037	MATH3424_ch6_72	1
MATH_4_038	MATH3424_ch7_1	1
MATH_4_039	MATH3424_ch7_20	1
MATH_4_040	MATH3424_ch7_39	1
MATH_4_041	MATH3424_ch7_57	1
MATH_4_042	MATH3424_ch7_76	1
MATH_4_043	MATH3424_ch8_1	1
MATH_4_044	MATH3424_ch8_17	1
MATH_4_045	MATH3424_ch8_32	1
MATH_4_046	MATH3424_ch8_47	1
MATH_4_047	MATH3424_ch8_63	1
MATH_4_048	MATH3424_ch9_1	1
MATH_4_049	MATH3424_ch9_20	1
MATH_4_050	MATH3424_ch9_39	1
MATH_4_051	MATH3424_ch9_59	1
MATH_4_052	MATH3424_ch9_78	1
MATH_4_053	MATH3424_ch10_1	1
MATH_4_054	MATH3424_ch10_14	1
MATH_4_055	MATH3424_ch10_27	1
MATH_4_056	MATH3424_ch10_41	1
MATH_4_057	MATH3424_ch10_54	1
MATH_4_058	MATH3424_ch11_1	1
MATH_4_059	MATH3424_ch11_17	1
MATH_4_060	MATH3424_ch11_34	1
MATH_4_061	MATH3424_ch11_51	1
MATH_4_062	MATH3424_ch11_67	1
MATH_5_002	MATH3424_ch2_1	1
MATH_5_004	MATH3424_ch4_1	1
MATH_5_006	MATH3424_ch6_1	1
MATH_5_008	MATH3424_ch1_1	1
MATH_5_009	MATH3424_ch1_15	1
MATH_5_010	MATH3424_ch1_29	1
MATH_5_011	MATH3424_ch1_42	1
MATH_5_012	MATH3424_ch1_56	1
MATH_5_013	MATH3424_ch2_1	1
MATH_5_014	MATH3424_ch2_4	1
MATH_5_015	MATH3424_ch2_7	1
MATH_5_016	MATH3424_ch2_10	1
MATH_5_017	MATH3424_ch2_13	1
MATH_5_018	MATH3424_ch3_1	1
MATH_5_019	MATH3424_ch3_21	1
MATH_5_020	MATH3424_ch3_42	1
MATH_5_021	MATH3424_ch3_63	1
MATH_5_022	MATH3424_ch3_83	1
MATH_5_023	MATH3424_ch4_1	1
MATH_5_024	MATH3424_ch4_2	1
MATH_5_025	MATH3424_ch4_3	1
MATH_5_026	MATH3424_ch4_4	1
MATH_5_027	MATH3424_ch4_5	1
MATH_5_028	MATH3424_ch5_1	1
MATH_5_029	MATH3424_ch5_25	1
MATH_5_030	MATH3424_ch5_48	1
MATH_5_031	MATH3424_ch5_71	1
MATH_5_032	MATH3424_ch5_95	1
MATH_5_033	MATH3424_ch6_1	1
MATH_5_034	MATH3424_ch6_19	1
MATH_5_035	MATH3424_ch6_37	1
MATH_5_036	MATH3424_ch6_54	1
MATH_5_037	MATH3424_ch6_72	1
MATH_5_038	MATH3424_ch7_1	1
MATH_5_039	MATH3424_ch7_20	1
MATH_5_040	MATH3424_ch7_39	1
MATH_5_041	MATH3424_ch7_57	1
MATH_5_042	MATH3424_ch7_76	1
MATH_5_043	MATH3424_ch8_1	1
MATH_5_044	MATH3424_ch8_17	1
MATH_5_045	MATH3424_ch8_32	1
MATH_5_046	MATH3424_ch8_47	1
MATH_5_047	MATH3424_ch8_63	1
MATH_5_048	MATH3424_ch9_1	1
MATH_5_049	MATH3424_ch9_20	1
MATH_5_050	MATH3424_ch9_39	1
MATH_5_051	MATH3424_ch9_59	1
MATH_5_052	MATH3424_ch9_78	1
MATH_5_053	MATH3424_ch10_1	1
MATH_5_054	MATH3424_ch10_14	1
MATH_5_055	MATH3424_ch10_27	1
MATH_5_056	MATH3424_ch10_41	1
MATH_5_057	MATH3424_ch10_54	1
MATH_5_058	MATH3424_ch11_1	1
MATH_5_059	MATH3424_ch11_17	1
MATH_5_060	MATH3424_ch11_34	1
MATH_5_061	MATH3424_ch11_51	1
MATH_5_062	MATH3424_ch11_67	1
MATH_6_002	MATH3424_ch2_1	1
MATH_6_004	MATH3424_ch4_1	1
MATH_6_006	MATH3424_ch6_1	1
MATH_6_008	MATH3424_ch1_1	1
MATH_6_009	MATH3424_ch1_15	1
MATH_6_010	MATH3424_ch1_29	1
MATH_6_011	MATH3424_ch1_42	1
MATH_6_012	MATH3424_ch1_56	1
MATH_6_013	MATH3424_ch2_1	1
MATH_6_014	MATH3424_ch2_4	1
MATH_6_015	MATH3424_ch2_7	1
MATH_6_016	MATH3424_ch2_10	1
MATH_6_017	MATH3424_ch2_13	1
MATH_6_018	MATH3424_ch3_1	1
MATH_6_019	MATH3424_ch3_21	1
MATH_6_020	MATH3424_ch3_42	1
MATH_6_021	MATH3424_ch3_63	1
MATH_6_022	MATH3424_ch3_83	1
MATH_6_023	MATH3424_ch4_1	1
MATH_6_024	MATH3424_ch4_2	1
MATH_6_025	MATH3424_ch4_3	1
MATH_6_026	MATH3424_ch4_4	1
MATH_6_027	MATH3424_ch4_5	1
MATH_6_028	MATH3424_ch5_1	1
MATH_6_029	MATH3424_ch5_25	1
MATH_6_030	MATH3424_ch5_48	1
MATH_6_031	MATH3424_ch5_71	1
MATH_6_032	MATH3424_ch5_95	1
MATH_6_033	MATH3424_ch6_1	1
MATH_6_034	MATH3424_ch6_19	1
MATH_6_035	MATH3424_ch6_37	1
MATH_6_036	MATH3424_ch6_54	1
MATH_6_037	MATH3424_ch6_72	1
MATH_6_038	MATH3424_ch7_1	1
MATH_6_039	MATH3424_ch7_20	1
MATH_6_040	MATH3424_ch7_39	1
MATH_6_041	MATH3424_ch7_57	1
MATH_6_042	MATH3424_ch7_76	1
MATH_6_043	MATH3424_ch8_1	1
MATH_6_044	MATH3424_ch8_17	1
MATH_6_045	MATH3424_ch8_32	1
MATH_6_046	MATH3424_ch8_47	1
MATH_6_047	MATH3424_ch8_63	1
MATH_6_048	MATH3424_ch9_1	1
MATH_6_049	MATH3424_ch9_20	1
MATH_6_050	MATH3424_ch9_39	1
MATH_6_051	MATH3424_ch9_59	1
MATH_6_052	MATH3424_ch9_78	1
MATH_6_053	MATH3424_ch10_1	1
MATH_6_054	MATH3424_ch10_14	1
MATH_6_055	MATH3424_ch10_27	1
MATH_6_056	MATH3424_ch10_41	1
MATH_6_057	MATH3424_ch10_54	1
MATH_6_058	MATH3424_ch11_1	1
MATH_6_059	MATH3424_ch11_17	1
MATH_6_060	MATH3424_ch11_34	1
MATH_6_061	MATH3424_ch11_51	1
MATH_6_062	MATH3424_ch11_67	1
